TransactionID,UserID,TransactionAmount,Timestamp
TX776,U13,780.3,2022-09-28
TX777,U46,771.45,2022-10-17
TX778,U35,228.87,2022-08-24
TX779,U6,922.3,2022-10-18
TX780,U82,592.98,2022-02-08
TX781,U69,380.54,2022-07-25
TX782,U47,502.43,2022-07-02
TX783,U25,605.47,2022-07-06
TX784,U66,560.33,2022-05-13
TX785,U10,486.92,2022-01-30
TX786,U56,505.43,2022-09-12
TX787,U30,177.24,2022-05-23
TX788,U5,812.92,2022-04-13
TX789,U33,542.22,2022-03-15
TX790,U65,131.95,2022-02-24
TX791,U18,766.39,2022-08-24
TX792,U96,932.51,2022-03-01
TX793,U49,947.36,2022-01-24
TX794,U11,369.65,2022-01-22
TX795,U85,136.38,2022-02-01
TX796,U26,518.88,2022-12-17
TX797,U63,113.5,2022-12-05
TX798,U89,934.05,2022-01-03
TX799,U86,184.4,2022-03-11
TX800,U59,253.51,2022-06-09
TX801,U27,407.23,2022-03-29
TX802,U49,383.78,2022-12-31
TX803,U77,794.87,2022-02-28
TX804,U33,456.86,2022-09-09
TX805,U98,171.6,2022-08-07
TX806,U99,267.94,2022-07-20
TX807,U1,509.6,2022-03-18
TX808,U21,148.31,2022-09-12
TX809,U55,612.04,2022-09-04
TX810,U6,566.18,2022-09-27
TX811,U92,714.99,2022-11-03
TX812,U81,937.77,2022-05-19
TX813,U69,912.34,2022-03-19
TX814,U95,946.13,2022-03-21
TX815,U5,245.47,2022-01-10
TX816,U3,132.43,2022-12-02
TX817,U53,302.97,2022-05-04
TX818,U23,895.19,2022-07-05
TX819,U53,972.08,2022-02-03
TX820,U37,859.47,2022-05-01
TX821,U74,110.91,2022-03-21
TX822,U74,947.48,2022-07-25
TX823,U83,423.93,2022-02-22
TX824,U17,10.3,2022-06-05
TX825,U85,442.95,2022-10-01
TX826,U78,47.02,2022-12-24
TX827,U73,544.33,2022-05-15
TX828,U1,339.22,2022-04-08
TX829,U51,473.96,2022-08-29
TX830,U45,613.56,2022-02-14
TX831,U77,868.93,2022-07-18
TX832,U4,662.24,2022-10-18
TX833,U62,434.61,2022-04-24
TX834,U65,819.61,2022-10-04
TX835,U32,905.68,2022-08-29
TX836,U34,120.64,2022-06-05
TX837,U92,532.4,2022-12-18
TX838,U95,285.23,2022-02-13
TX839,U72,48.01,2022-03-21
TX840,U39,668.88,2022-11-08
TX841,U26,862.91,2022-05-18
TX842,U34,163.74,2022-05-31
TX843,U54,812.6,2022-08-30
TX844,U3,853.54,2022-05-23
TX845,U50,914.43,2022-11-07
TX846,U12,266.02,2022-10-26
TX847,U65,904.05,2022-02-19
TX848,U54,321.34,2022-09-19
TX849,U5,552.79,2022-06-10
TX850,U94,51.46,2022-03-03
TX851,U94,44.84,2022-02-24
TX852,U57,720.65,2022-01-31
TX853,U17,445.04,2022-11-26
TX854,U47,257.04,2022-10-17
TX855,U23,191.22,2022-06-18
TX856,U79,670.28,2022-09-23
TX857,U85,1.4,2022-11-04
TX858,U14,806.09,2022-07-04
TX859,U66,80.17,2022-11-30
TX860,U75,192.3,2022-01-03
TX861,U51,386.85,2022-06-10
TX862,U38,485.37,2022-09-17
TX863,U64,355.64,2022-02-17
TX864,U98,321.39,2022-09-11
TX865,U38,963.95,2022-03-15
TX866,U50,641.94,2022-12-01
TX867,U98,24.41,2022-06-15
TX868,U82,430.75,2022-09-17
TX869,U30,875.13,2022-01-04
TX870,U79,302.15,2022-04-29
TX871,U91,95.46,2022-09-30
TX872,U51,758.63,2022-08-14
TX873,U63,606.41,2022-12-18
TX874,U98,570.74,2022-03-11
TX875,U52,54.52,2022-07-01
TX876,U38,141.36,2022-12-19
TX877,U97,622.93,2022-09-21
TX878,U88,208.62,2022-06-30
TX879,U79,504.57,2022-01-05
TX880,U30,545.34,2022-07-16
TX881,U51,284.22,2022-02-16
TX882,U81,948.48,2022-02-09
TX883,U5,842.62,2022-05-02
TX884,U29,722.65,2022-05-15
TX885,U4,78.92,2022-05-20
TX886,U10,107.02,2022-12-16
TX887,U56,493.29,2022-06-02
TX888,U17,161.55,2022-01-28
TX889,U74,978.29,2022-03-18
TX890,U17,159.36,2022-06-24
TX891,U84,487.98,2022-02-18
TX892,U88,364.76,2022-12-08
TX893,U69,639.75,2022-11-06
TX894,U34,129.91,2022-10-01
TX895,U6,430.89,2022-01-27
TX896,U53,275.43,2022-11-24
TX897,U66,887.86,2022-08-09
TX898,U77,41.55,2022-05-02
TX899,U43,913.81,2022-12-27
TX900,U75,833.16,2022-03-10
TX901,U23,298.27,2022-03-12
TX902,U55,789.5,2022-05-30
TX903,U80,32.18,2022-07-06
TX904,U95,966.9,2022-09-03
TX905,U75,527.07,2022-07-15
TX906,U16,303.98,2022-02-01
TX907,U8,363.22,2022-04-19
TX908,U4,67.34,2022-12-19
TX909,U4,989.36,2022-01-01
TX910,U56,40.25,2022-07-01
TX911,U25,655.25,2022-06-23
TX912,U67,443.29,2022-06-18
TX913,U96,948.97,2022-09-05
TX914,U67,246.75,2022-04-18
TX915,U27,532.55,2022-10-24
TX916,U93,482.87,2022-09-21
TX917,U32,703.16,2022-01-30
TX918,U50,68.94,2022-10-29
TX919,U61,194.6,2022-12-27
TX920,U51,215.35,2022-12-18
TX921,U19,738.41,2022-11-13
TX922,U21,189.95,2022-08-13
TX923,U5,573.92,2022-03-30
TX924,U82,216.03,2022-08-22
TX925,U92,861.76,2022-06-17
TX926,U42,942.24,2022-08-19
TX927,U61,518.97,2022-05-06
TX928,U22,352.96,2022-03-02
TX929,U21,234.82,2022-04-30
TX930,U70,50.73,2022-07-09
TX931,U1,269.23,2022-05-01
TX932,U5,654.58,2022-02-17
TX933,U12,534.08,2022-07-21
TX934,U90,944.1,2022-02-28
TX935,U46,396.88,2022-07-04
TX936,U34,694.17,2022-08-11
TX937,U49,489.83,2022-01-11
TX938,U78,513.06,2022-10-08
TX939,U90,268.51,2022-07-08
TX940,U45,455.5,2022-10-29
TX941,U27,471.31,2022-11-06
TX942,U73,706.94,2022-08-25
TX943,U26,940.7,2022-02-03
TX944,U47,329.99,2022-12-06
TX945,U86,43.16,2022-05-15
TX946,U56,496.8,2022-03-03
TX947,U94,544.92,2022-11-09
TX948,U63,169.27,2022-08-15
TX949,U48,760.7,2022-04-03
TX950,U61,984.94,2022-04-26
TX951,U81,945.83,2022-11-28
TX952,U26,197.91,2022-05-13
TX953,U36,875.49,2022-11-28
TX954,U1,704.79,2022-10-20
TX955,U8,454.39,2022-07-12
TX956,U99,541.07,2022-01-30
TX957,U52,849.75,2022-10-25
TX958,U79,480.65,2022-03-02
TX959,U47,373.83,2022-10-31
TX960,U56,493.75,2022-12-06
TX961,U86,579.55,2022-12-15
TX962,U14,189.89,2022-11-20
TX963,U90,901.01,2022-10-29
TX964,U28,674.51,2022-01-28
TX965,U87,633.64,2022-03-18
TX966,U78,100.4,2022-05-01
TX967,U88,604.57,2022-01-03
TX968,U2,121.84,2022-02-06
TX969,U26,79.62,2022-05-27
TX970,U14,527.78,2022-04-02
TX971,U59,403.38,2022-12-05
TX972,U56,589.22,2022-09-30
TX973,U7,90.13,2022-03-28
TX974,U3,431.55,2022-02-09
TX975,U23,175.61,2022-06-27
TX976,U18,987.11,2022-11-25
TX977,U38,561.59,2022-10-12
TX978,U99,687.75,2022-02-11
TX979,U15,326.09,2022-10-12
TX980,U64,95.64,2022-03-07
TX981,U89,975.89,2022-05-04
TX982,U28,286.97,2022-05-25
TX983,U74,424.38,2022-04-30
TX984,U39,650.21,2022-04-19
TX985,U57,25.67,2022-04-02
TX986,U17,810.45,2022-11-04
TX987,U86,537.04,2022-03-01
TX988,U90,278.94,2022-12-16
TX989,U44,62.55,2022-08-15
TX990,U25,163.34,2022-08-28
TX991,U17,895.14,2022-07-31
TX992,U13,686.34,2022-04-08
TX993,U84,250.65,2022-01-14
TX994,U25,66.54,2022-08-06
TX995,U68,690.92,2022-06-19
TX996,U10,572.84,2022-11-03
TX997,U67,405.12,2022-10-07
TX998,U18,364.25,2022-12-29
TX999,U100,217.6,2022-07-29
TX1000,U86,669.94,2022-09-13
TX1001,U34,970.7,2022-06-20
TX1002,U8,176.54,2022-03-14
TX1003,U40,597.52,2022-05-27
TX1004,U83,424.76,2022-12-06
TX1005,U42,447.24,2022-11-13
TX1006,U41,254.89,2022-04-16
TX1007,U6,825.31,2022-04-04
TX1008,U52,485.77,2022-03-04
TX1009,U26,543.86,2022-06-03
TX1010,U64,305.46,2022-09-12
TX1011,U98,182.63,2022-12-17
TX1012,U59,86.82,2022-02-04
TX1013,U56,714.41,2022-11-19
TX1014,U59,197.04,2022-11-08
TX1015,U70,690.39,2022-10-23
TX1016,U33,390.99,2022-09-10
TX1017,U53,416.36,2022-06-06
TX1018,U22,469.71,2022-05-14
TX1019,U21,368.34,2022-05-09
TX1020,U70,101.52,2022-10-07
TX1021,U70,310.32,2022-12-24
TX1022,U4,664.07,2022-09-09
TX1023,U94,666.12,2022-05-15
TX1024,U75,286.94,2022-11-27
TX1025,U62,460.64,2022-01-11
TX1026,U62,194.25,2022-10-19
TX1027,U94,211.16,2022-05-28
TX1028,U95,24.02,2022-11-15
TX1029,U24,896.85,2022-03-21
TX1030,U55,211.5,2022-07-10
TX1031,U9,228.31,2022-12-10
TX1032,U3,280.32,2022-01-30
TX1033,U31,128.28,2022-12-25
TX1034,U40,639.62,2022-08-17
TX1035,U36,76.07,2022-03-25
TX1036,U24,135.07,2022-05-30
TX1037,U95,645.11,2022-12-27
TX1038,U6,340.32,2022-07-08
TX1039,U66,708.24,2022-01-21
TX1040,U84,557.87,2022-02-06
TX1041,U92,256.77,2022-09-03
TX1042,U75,651.18,2022-10-10
TX1043,U4,117.16,2022-04-12
TX1044,U79,536.87,2022-10-21
TX1045,U6,437.71,2022-08-20
TX1046,U94,268.61,2022-11-12
TX1047,U51,604.4,2022-11-22
TX1048,U62,871.46,2022-10-15
TX1049,U57,998.91,2022-12-02
TX1050,U66,608.16,2022-09-02
TX1051,U79,405.3,2022-06-26
TX1052,U75,225.98,2022-08-01
TX1053,U8,257.84,2022-12-24
TX1054,U26,479.98,2022-04-12
TX1055,U51,367.91,2022-10-13
TX1056,U45,913.9,2022-01-22
TX1057,U44,368.93,2022-01-19
TX1058,U5,374.07,2022-10-14
TX1059,U70,384.15,2022-10-03
TX1060,U26,836.78,2022-05-27
TX1061,U68,651.14,2022-02-09
TX1062,U19,614.55,2022-06-16
TX1063,U84,334.81,2022-04-01
TX1064,U97,818.09,2022-03-13
TX1065,U20,39.33,2022-12-31
TX1066,U12,870.93,2022-10-10
TX1067,U47,513.24,2022-12-01
TX1068,U1,398.85,2022-05-20
TX1069,U90,497.67,2022-08-27
TX1070,U14,667.75,2022-03-19
TX1071,U64,13.75,2022-07-18
TX1072,U38,871.68,2022-01-17
TX1073,U37,447.29,2022-08-06
TX1074,U11,343.62,2022-08-17
TX1075,U100,139.11,2022-12-06
TX1076,U77,440.03,2022-05-18
TX1077,U3,496.83,2022-05-27
TX1078,U33,404.24,2022-07-29
TX1079,U6,678.98,2022-06-07
TX1080,U50,421.48,2022-06-02
TX1081,U10,961.46,2022-12-10
TX1082,U5,599.68,2022-11-26
TX1083,U23,807.67,2022-12-24
TX1084,U10,110.25,2022-12-18
TX1085,U44,397.89,2022-06-12
TX1086,U2,337.51,2022-11-03
TX1087,U13,569.91,2022-04-11
TX1088,U40,861.25,2022-11-23
TX1089,U2,79.26,2022-11-23
TX1090,U84,73.5,2022-06-04
TX1091,U65,850.47,2022-01-10
TX1092,U63,213.64,2022-12-19
TX1093,U73,669.08,2022-07-02
TX1094,U17,543.34,2022-05-14
TX1095,U9,833.06,2022-01-06
TX1096,U75,125.96,2022-11-29
TX1097,U15,130.65,2022-11-29
TX1098,U24,557.26,2022-09-15
TX1099,U38,946.43,2022-07-30
TX1100,U35,415.58,2022-02-20
TX1101,U94,327.62,2022-05-27
TX1102,U95,607.08,2022-05-08
TX1103,U49,930.52,2022-09-15
TX1104,U69,837.09,2022-02-20
TX1105,U62,995.49,2022-06-03
TX1106,U60,23.55,2022-03-11
TX1107,U50,113.75,2022-10-03
TX1108,U78,609.86,2022-10-06
TX1109,U75,820.76,2022-11-06
TX1110,U9,285.96,2022-05-14
TX1111,U34,239.97,2022-08-08
TX1112,U76,787.19,2022-06-12
TX1113,U99,57.33,2022-05-16
TX1114,U35,370.01,2022-02-26
TX1115,U1,506.3,2022-06-26
TX1116,U40,560.79,2022-04-25
TX1117,U64,728.89,2022-05-29
TX1118,U22,355.49,2022-08-29
TX1119,U60,613.07,2022-05-03
TX1120,U64,585.79,2022-10-19
TX1121,U93,548.07,2022-11-23
TX1122,U72,640.84,2022-03-10
TX1123,U11,260.19,2022-11-10
TX1124,U14,85.56,2022-03-04
TX1125,U60,120.15,2022-08-09
TX1126,U30,225.36,2022-01-16
TX1127,U35,500.7,2022-03-19
TX1128,U85,840.6,2022-05-02
TX1129,U37,701.59,2022-09-15
TX1130,U5,789.25,2022-08-05
TX1131,U83,351.62,2022-04-24
TX1132,U78,405.25,2022-05-26
TX1133,U26,394.29,2022-08-25
TX1134,U62,192.68,2022-03-27
TX1135,U4,62.16,2022-06-16
TX1136,U89,591.33,2022-05-09
TX1137,U42,989.23,2022-06-14
TX1138,U89,167.66,2022-10-04
TX1139,U18,47.64,2022-09-14
TX1140,U40,779.75,2022-05-12
TX1141,U72,253.33,2022-02-27
TX1142,U39,829.81,2022-09-14
TX1143,U14,704.23,2022-05-21
TX1144,U32,945.73,2022-06-23
TX1145,U51,409.52,2022-06-24
TX1146,U38,662.31,2022-07-28
TX1147,U97,465.39,2022-07-23
TX1148,U23,630.96,2022-01-07
TX1149,U63,450.15,2022-02-20
TX1150,U15,189.44,2022-09-16
TX1151,U97,508.39,2022-06-27
TX1152,U25,529.06,2022-01-31
TX1153,U17,810.79,2022-12-22
TX1154,U97,735.79,2022-11-14
TX1155,U66,664.13,2022-06-03
TX1156,U78,114.27,2022-12-30
TX1157,U53,720.9,2022-02-24
TX1158,U51,500.8,2022-06-05
TX1159,U39,894.21,2022-02-13
TX1160,U51,919.95,2022-03-22
TX1161,U70,56.1,2022-06-15
TX1162,U6,820.82,2022-01-30
TX1163,U67,38.66,2022-11-18
TX1164,U7,367.8,2022-05-16
TX1165,U51,542.76,2022-01-14
TX1166,U72,148.95,2022-12-23
TX1167,U42,746.57,2022-04-16
TX1168,U64,9.35,2022-12-25
TX1169,U15,169.43,2022-11-14
TX1170,U29,581.22,2022-03-16
TX1171,U33,714.67,2022-03-20
TX1172,U94,916.73,2022-07-13
TX1173,U27,705.79,2022-12-29
TX1174,U36,672.11,2022-04-06
TX1175,U29,394.95,2022-02-09
TX1176,U38,2.28,2022-09-13
TX1177,U57,121.04,2022-04-17
TX1178,U97,535.02,2022-01-17
TX1179,U27,675.45,2022-01-15
TX1180,U55,418.03,2022-09-29
TX1181,U33,730.95,2022-01-13
TX1182,U68,522.34,2022-09-04
TX1183,U86,75.1,2022-08-02
TX1184,U66,192.82,2022-05-31
TX1185,U10,840.16,2022-10-19
TX1186,U5,725.19,2022-02-12
TX1187,U74,894.87,2022-04-24
TX1188,U97,118.44,2022-11-26
TX1189,U38,990.23,2022-03-22
TX1190,U13,210.2,2022-12-16
TX1191,U31,12.77,2022-05-21
TX1192,U47,997.43,2022-01-30
TX1193,U100,281.79,2022-01-30
TX1194,U88,668.35,2022-09-23
TX1195,U52,177.51,2022-04-09
TX1196,U56,580.65,2022-04-04
TX1197,U15,904.13,2022-07-30
TX1198,U29,320.86,2022-10-22
TX1199,U8,670.58,2022-02-06
TX1200,U5,188.72,2022-03-30
TX1201,U29,625.17,2022-09-12
TX1202,U47,337.11,2022-08-02
TX1203,U68,212.0,2022-01-14
TX1204,U76,313.87,2022-07-11
TX1205,U45,179.66,2022-10-22
TX1206,U2,902.01,2022-07-01
TX1207,U27,397.79,2022-05-10
TX1208,U95,246.03,2022-08-12
TX1209,U36,448.96,2022-02-12
TX1210,U36,321.22,2022-06-30
TX1211,U26,744.67,2022-06-18
TX1212,U43,971.25,2022-09-21
TX1213,U27,438.6,2022-04-06
TX1214,U69,861.17,2022-07-22
TX1215,U20,566.3,2022-11-17
TX1216,U11,158.08,2022-12-01
TX1217,U74,690.93,2022-03-09
TX1218,U38,513.92,2022-04-02
TX1219,U6,650.96,2022-09-23
TX1220,U72,889.8,2022-11-27
TX1221,U23,440.99,2022-06-27
TX1222,U47,901.28,2022-05-31
TX1223,U90,750.92,2022-11-13
TX1224,U46,489.12,2022-02-16
TX1225,U12,603.62,2022-01-03
TX1226,U90,326.26,2022-04-13
TX1227,U13,983.61,2022-09-30
TX1228,U62,667.68,2022-01-22
TX1229,U82,44.8,2022-04-26
TX1230,U89,327.3,2022-12-13
TX1231,U97,623.69,2022-04-14
TX1232,U60,57.28,2022-09-16
TX1233,U43,24.86,2022-11-04
TX1234,U76,450.57,2022-10-25
TX1235,U100,333.36,2022-05-10
TX1236,U68,438.86,2022-10-22
TX1237,U5,263.43,2022-10-29
TX1238,U37,165.55,2022-02-17
TX1239,U72,689.45,2022-01-27
TX1240,U92,515.06,2022-01-15
TX1241,U31,200.95,2022-09-20
TX1242,U9,320.27,2022-12-31
TX1243,U51,592.22,2022-10-25
TX1244,U29,73.16,2022-09-22
TX1245,U78,148.31,2022-12-27
TX1246,U40,74.17,2022-05-14
TX1247,U41,812.51,2022-03-17
TX1248,U86,752.66,2022-01-30
TX1249,U11,753.56,2022-12-06
TX1250,U23,716.61,2022-05-06
TX1251,U1,669.72,2022-03-25
TX1252,U46,477.51,2022-02-23
TX1253,U21,642.64,2022-10-10
TX1254,U90,39.32,2022-12-06
TX1255,U36,621.84,2022-09-20
TX1256,U54,778.1,2022-12-26
TX1257,U87,500.86,2022-08-10
TX1258,U57,358.16,2022-11-24
TX1259,U1,278.15,2022-01-02
TX1260,U63,643.16,2022-11-02
TX1261,U54,693.11,2022-05-26
TX1262,U55,871.1,2022-01-18
TX1263,U40,342.99,2022-01-16
TX1264,U15,770.0,2022-11-04
TX1265,U21,561.79,2022-06-08
TX1266,U47,882.95,2022-12-06
TX1267,U73,528.28,2022-12-18
TX1268,U53,518.11,2022-10-25
TX1269,U9,578.3,2022-07-28
TX1270,U74,749.57,2022-07-24
TX1271,U52,964.73,2022-04-23
TX1272,U57,74.49,2022-06-27
TX1273,U26,54.38,2022-07-28
TX1274,U41,937.61,2022-05-04
TX1275,U35,530.35,2022-01-15
TX1276,U63,615.29,2022-12-12
TX1277,U25,482.94,2022-10-25
TX1278,U90,94.56,2022-02-14
TX1279,U75,768.32,2022-04-04
TX1280,U38,747.48,2022-04-17
TX1281,U2,312.39,2022-10-05
TX1282,U7,306.93,2022-05-08
TX1283,U82,838.0,2022-02-07
TX1284,U91,73.28,2022-04-07
TX1285,U34,881.22,2022-07-17
TX1286,U91,257.41,2022-07-11
TX1287,U17,593.39,2022-12-23
TX1288,U43,936.06,2022-01-07
TX1289,U59,678.44,2022-02-13
TX1290,U51,415.02,2022-11-28
TX1291,U54,689.84,2022-01-07
TX1292,U24,344.64,2022-07-13
TX1293,U25,277.98,2022-11-12
TX1294,U71,996.69,2022-01-01
TX1295,U52,751.04,2022-03-03
TX1296,U70,645.08,2022-12-09
TX1297,U88,355.93,2022-03-30
TX1298,U33,50.11,2022-01-18
TX1299,U49,32.03,2022-04-18
TX1300,U29,554.63,2022-05-15
TX1301,U63,762.27,2022-11-06
TX1302,U22,537.84,2022-03-08
TX1303,U26,840.94,2022-04-03
TX1304,U28,34.39,2022-05-18
TX1305,U85,367.39,2022-07-08
TX1306,U49,237.83,2022-02-28
TX1307,U71,447.83,2022-07-06
TX1308,U81,73.3,2022-08-23
TX1309,U84,954.18,2022-03-10
TX1310,U49,224.03,2022-04-08
TX1311,U20,922.39,2022-01-08
TX1312,U86,426.47,2022-11-07
TX1313,U92,985.54,2022-05-14
TX1314,U63,554.5,2022-02-25
TX1315,U61,930.9,2022-12-26
TX1316,U49,6.34,2022-04-24
TX1317,U71,748.49,2022-03-29
TX1318,U1,903.15,2022-05-18
TX1319,U96,140.58,2022-04-18
TX1320,U13,97.03,2022-01-23
TX1321,U94,425.15,2022-05-24
TX1322,U87,933.75,2022-12-23
TX1323,U51,542.84,2022-05-24
TX1324,U56,527.93,2022-02-25
TX1325,U83,141.98,2022-04-18
TX1326,U62,1.79,2022-12-17
TX1327,U32,810.33,2022-01-06
TX1328,U30,88.49,2022-01-30
TX1329,U29,634.22,2022-11-03
TX1330,U49,914.7,2022-12-28
TX1331,U45,209.44,2022-12-11
TX1332,U93,665.61,2022-05-07
TX1333,U30,79.62,2022-10-29
TX1334,U16,604.15,2022-05-01
TX1335,U40,164.77,2022-04-09
TX1336,U19,736.22,2022-06-15
TX1337,U18,301.93,2022-11-21
TX1338,U1,463.93,2022-11-15
TX1339,U78,599.83,2022-08-29
TX1340,U47,172.1,2022-02-19
TX1341,U66,741.9,2022-09-25
TX1342,U92,303.34,2022-11-21
TX1343,U94,662.71,2022-03-14
TX1344,U38,159.12,2022-10-27
TX1345,U51,688.43,2022-02-21
TX1346,U63,129.06,2022-09-22
TX1347,U4,425.93,2022-08-15
TX1348,U1,247.96,2022-07-12
TX1349,U8,748.63,2022-08-27
TX1350,U29,262.77,2022-01-10
TX1351,U55,881.84,2022-10-29
TX1352,U3,891.93,2022-12-25
TX1353,U32,197.24,2022-08-16
TX1354,U10,614.23,2022-10-20
TX1355,U74,88.63,2022-02-21
TX1356,U83,392.15,2022-08-28
TX1357,U34,713.61,2022-04-09
TX1358,U97,659.76,2022-03-22
TX1359,U87,625.08,2022-01-13
TX1360,U55,283.26,2022-12-23
TX1361,U92,378.65,2022-05-08
TX1362,U32,103.84,2022-10-31
TX1363,U50,719.3,2022-01-11
TX1364,U7,504.38,2022-03-22
TX1365,U93,709.06,2022-09-18
TX1366,U8,249.69,2022-01-06
TX1367,U65,325.11,2022-08-10
TX1368,U57,334.88,2022-10-25
TX1369,U67,26.72,2022-03-22
TX1370,U88,341.71,2022-01-03
TX1371,U87,803.5,2022-03-01
TX1372,U59,897.4,2022-08-09
TX1373,U72,518.7,2022-12-15
TX1374,U54,456.05,2022-02-18
TX1375,U67,31.79,2022-08-16
TX1376,U51,879.33,2022-10-17
TX1377,U97,14.0,2022-10-20
TX1378,U92,944.81,2022-10-25
TX1379,U8,489.73,2022-07-12
TX1380,U34,342.59,2022-09-14
TX1381,U35,924.29,2022-04-13
TX1382,U96,25.37,2022-05-26
TX1383,U88,581.84,2022-10-17
TX1384,U78,549.38,2022-09-14
TX1385,U32,220.1,2022-11-05
TX1386,U46,429.46,2022-10-05
TX1387,U16,652.61,2022-07-08
TX1388,U68,727.4,2022-06-27
TX1389,U37,1.72,2022-01-16
TX1390,U54,936.92,2022-03-27
TX1391,U85,165.36,2022-09-05
TX1392,U14,234.35,2022-08-05
TX1393,U95,264.21,2022-02-11
TX1394,U55,38.78,2022-07-13
TX1395,U48,123.93,2022-11-23
TX1396,U82,986.36,2022-06-12
TX1397,U7,315.9,2022-10-03
TX1398,U74,116.19,2022-12-30
TX1399,U7,107.88,2022-05-10
TX1400,U33,719.74,2022-09-20
TX1401,U23,854.71,2022-06-26
TX1402,U85,257.7,2022-09-22
TX1403,U19,21.89,2022-01-27
TX1404,U19,223.87,2022-03-26
TX1405,U36,57.46,2022-07-15
TX1406,U29,104.29,2022-11-12
TX1407,U60,432.08,2022-08-31
TX1408,U82,230.69,2022-12-08
TX1409,U2,516.43,2022-06-26
TX1410,U1,254.24,2022-05-10
TX1411,U47,940.6,2022-05-25
TX1412,U69,906.04,2022-03-24
TX1413,U20,567.24,2022-12-26
TX1414,U11,355.07,2022-03-29
TX1415,U2,381.77,2022-01-20
TX1416,U67,412.44,2022-08-18
TX1417,U87,727.85,2022-05-06
TX1418,U12,452.19,2022-12-20
TX1419,U20,856.87,2022-02-20
TX1420,U5,944.15,2022-03-29
TX1421,U37,336.61,2022-06-19
TX1422,U38,561.13,2022-03-04
TX1423,U94,95.96,2022-03-30
TX1424,U9,201.27,2022-07-08
TX1425,U98,414.05,2022-07-09
TX1426,U53,207.0,2022-03-30
TX1427,U44,876.68,2022-12-14
TX1428,U99,159.13,2022-11-28
TX1429,U86,456.21,2022-01-26
TX1430,U24,606.09,2022-06-25
TX1431,U81,692.17,2022-12-30
TX1432,U74,383.69,2022-09-21
TX1433,U30,869.23,2022-02-11
TX1434,U59,568.75,2022-04-29
TX1435,U87,440.07,2022-06-18
TX1436,U96,68.17,2022-04-18
TX1437,U81,465.22,2022-05-27
TX1438,U81,820.92,2022-06-25
TX1439,U14,614.93,2022-07-08
TX1440,U9,832.33,2022-06-09
TX1441,U40,494.52,2022-10-29
TX1442,U66,119.34,2022-12-14
TX1443,U25,14.63,2022-03-15
TX1444,U73,303.92,2022-12-18
TX1445,U22,698.29,2022-01-18
TX1446,U4,790.47,2022-05-20
TX1447,U26,296.46,2022-04-25
TX1448,U58,496.16,2022-11-24
TX1449,U29,421.7,2022-08-13
TX1450,U98,411.11,2022-02-15
TX1451,U87,232.12,2022-02-07
TX1452,U37,137.23,2022-07-25
TX1453,U75,197.49,2022-01-09
TX1454,U70,56.28,2022-09-10
TX1455,U18,198.93,2022-04-18
TX1456,U85,10.19,2022-04-08
TX1457,U42,627.63,2022-10-02
TX1458,U100,317.06,2022-03-12
TX1459,U41,973.17,2022-02-08
TX1460,U38,194.52,2022-10-25
TX1461,U34,346.48,2022-03-31
TX1462,U17,358.48,2022-08-07
TX1463,U37,9.44,2022-04-17
TX1464,U25,839.37,2022-04-06
TX1465,U76,32.96,2022-02-01
TX1466,U87,940.24,2022-05-06
TX1467,U86,892.18,2022-05-27
TX1468,U85,535.99,2022-10-07
TX1469,U27,544.05,2022-01-24
TX1470,U57,654.12,2022-07-28
TX1471,U31,387.66,2022-04-30
TX1472,U6,647.58,2022-10-01
TX1473,U91,45.72,2022-05-20
TX1474,U40,54.99,2022-10-24
TX1475,U98,457.77,2022-12-09
TX1476,U12,550.07,2022-03-23
TX1477,U53,887.93,2022-07-27
TX1478,U71,105.56,2022-02-02
TX1479,U10,822.83,2022-01-24
TX1480,U45,210.84,2022-03-02
TX1481,U17,394.69,2022-11-07
TX1482,U26,317.29,2022-07-08
TX1483,U85,400.76,2022-03-25
TX1484,U92,151.35,2022-08-13
TX1485,U62,504.07,2022-06-17
TX1486,U46,801.84,2022-07-05
TX1487,U64,442.09,2022-03-13
TX1488,U2,491.12,2022-03-15
TX1489,U54,848.92,2022-12-07
TX1490,U65,706.35,2022-06-02
TX1491,U51,490.96,2022-04-06
TX1492,U53,258.44,2022-02-22
TX1493,U36,885.04,2022-06-23
TX1494,U26,577.44,2022-04-20
TX1495,U29,221.93,2022-11-12
TX1496,U21,269.85,2022-02-20
TX1497,U11,803.33,2022-09-10
TX1498,U40,45.1,2022-03-14
TX1499,U11,992.1,2022-07-31
TX1500,U36,131.22,2022-07-31
TX1501,U59,796.27,2022-09-08
TX1502,U39,395.38,2022-06-17
TX1503,U99,492.72,2022-09-20
TX1504,U54,880.77,2022-11-27
TX1505,U98,413.5,2022-08-18
TX1506,U55,537.96,2022-08-27
TX1507,U24,50.25,2022-10-02
TX1508,U22,3.35,2022-05-23
TX1509,U69,245.56,2022-03-11
TX1510,U56,680.9,2022-11-08
TX1511,U33,122.14,2022-06-23
TX1512,U36,114.65,2022-12-02
TX1513,U20,411.55,2022-04-19
TX1514,U83,648.19,2022-07-22
TX1515,U99,712.36,2022-07-04
TX1516,U81,179.27,2022-10-18
TX1517,U62,80.51,2022-11-24
TX1518,U98,940.46,2022-04-02
TX1519,U73,261.41,2022-09-16
TX1520,U26,853.49,2022-11-18
TX1521,U66,863.63,2022-07-25
TX1522,U73,772.75,2022-02-21
